"Item"      ,"Indicators" ,"Status"       ,"Description"                         ,"Part Status" ,"Order Qty" ,"Shortage Date" ,"Multi-sourced" ,"Part Type Code" ,"Manufacturing LT" ,"Product Family" ,"Material Type" ,"Replenishement LT" ,"LT offset" ,"Max Order Qty" ,"Min Order Qty" ,"Multiple order qty" ,"Container Qty" ,"Phase-in"   ,"Phase-out"  ,"UOM" ,"Report Field 1"     ,"Report Field 2" ,"Report Field 3" ,"Report Field 4" ,"Report Field 5" ,"Report Field 6" ,"Report Field 7" ,"Report Field 8" ,"Report Field 9" ,"Report Field 10" ,"Planner Code" ,"Supplier Code" ,"Order Value" ,"Original Order Qty" ,"On-hand Qty" ,"Excess Qty" ,"Shortage Quantity" ,"Special Demand" ,"Planned Receipt" ,"Material" ,"Capacity" ,"Flagged" ,"RTO Priority" ,"Rule"   ,"Resource ID"        ,"Work Center Code" ,"WC Supplier Code" ,"Ordering Group"                      ,"Production Version" ,"Supply type"  ,"Location" ,"Reference"                ,"Settings"
"550039974" ,""           ,"YELLOWVOLUME" ,"HelixHX515W40SNA3B3_1*209L_A1W8"     ,"02"          ,"1"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"4"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"1"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001E7481002VSHA1W8" ,"0.0133747"      ,"X2"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"I480"          ,"20223.17"    ,"1"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-04"      ,"No"       ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I340"     ,"SHELLLUBES2802225066"     ,"LOC~I340~ITEM~550039974~SUP~I480~REF~SHELLLUBES2802225066"
"550039989" ,""           ,"REDVOLUME"    ,"HelixHX5D15W40CH4_4*4L_A1W8"         ,"02"          ,"2"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"4"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"1"             ,"1900-01-01" ,"2999-01-01" ,"KAR" ,"001E9249002W2GA1W8" ,"0.0133747"      ,"X2"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"I480"          ,"3137.89"     ,"2"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-03"      ,"Yes"      ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I340"     ,"SHELLLUBES2802225089"     ,"LOC~I340~ITEM~550039989~SUP~I480~REF~SHELLLUBES2802225089"
"550040071" ,""           ,"REDVOLUME"    ,"Diala S4 ZX-I_1*209L_A227"           ,"02"          ,"2"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"4"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"4"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001E8701002VSHA227" ,"0.0133747"      ,"X2"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"I480"          ,"40580.76"    ,"2"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-04"      ,"Yes"      ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I335"     ,"SHELLLUBES2802225114"     ,"LOC~I335~ITEM~550040071~SUP~I480~REF~SHELLLUBES2802225114"
"550040071" ,""           ,"REDVOLUME"    ,"Diala S4 ZX-I_1*209L_A227"           ,"02"          ,"3"         ,""              ,"false"         ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"4"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"4"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001E8701002VSHA227" ,"0.0133747"      ,"X2"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"I480"          ,"60871.14"    ,"3"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-03"      ,"Yes"      ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I389"     ,"SHELLLUBES2802225115"     ,"LOC~I389~ITEM~550040071~SUP~I480~REF~SHELLLUBES2802225115"
"550045161" ,""           ,"RTO"          ,"Helix HX320W50SLCF_12*1L_A685"       ,"02"          ,"3"         ,"2022-03-24"    ,"false"         ,"MTO"            ,""                 ,"YPAC"           ,"F"             ,"20"                ,"0"         ,"0"             ,"1"             ,"1"                  ,"48"            ,"1900-01-01" ,"2999-01-01" ,"KAR" ,"001E7931002W1YA685" ,"0.2415255"      ,"Z2"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"M367"          ,"229.44"      ,"3"                  ,""            ,"0"          ,"-3"                ,"true"           ,"2022-03-17"      ,"NA"       ,"NA"       ,"false"   ,"5"            ,"RTO"    ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"M769"     ,"SHELLLUBES2802226972"     ,"LOC~M769~ITEM~550045161~SUP~M367~REF~SHELLLUBES2802226972"
"550040842" ,""           ,"REDVOLUME"    ,"Vacuum Pump S2 R 68_1*20L_A0F7"      ,"02"          ,"1"         ,""              ,"false"         ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"13"                ,"0"         ,"0"             ,"31"            ,"1"                  ,"24"            ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001F1139002VNAA0F7" ,"0.1525311"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"ZJ"             ,"CNHK"           ,""                ,"185"          ,"C604"          ,"130.91"      ,"1"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-10"      ,"NA"       ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"C605"     ,"SHELLLUBES2802225201-12"  ,"LOC~C605~ITEM~550040842~SUP~C604~REF~SHELLLUBES2802225201-12"
"550040842" ,""           ,"REDVOLUME"    ,"Vacuum Pump S2 R 68_1*20L_A0F7"      ,"02"          ,"1"         ,""              ,"false"         ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"13"                ,"0"         ,"0"             ,"31"            ,"1"                  ,"24"            ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001F1139002VNAA0F7" ,"0.1525311"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"ZJ"             ,"CNHK"           ,""                ,"185"          ,"C604"          ,"130.91"      ,"1"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-16"      ,"NA"       ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"C605"     ,"SHELLLUBES2802225201-11"  ,"LOC~C605~ITEM~550040842~SUP~C604~REF~SHELLLUBES2802225201-11"
"550040984" ,""           ,"REDVOLUME"    ,"Omala S4 GX 460_1*20L_A0F7"          ,"02"          ,"1"         ,""              ,"false"         ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"14"                ,"0"         ,"0"             ,"1"             ,"1"                  ,"24"            ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001D7853002VNFA0F7" ,"0.1525311"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"TB"             ,"CNHK"           ,""                ,"185"          ,"C606"          ,"570.47"      ,"66"                 ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-17"      ,"NA"       ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"C605"     ,"SHELLLUBES2802225273"     ,"LOC~C605~ITEM~550040984~SUP~C606~REF~SHELLLUBES2802225273"
"550045421" ,""           ,"REDVOLUME"    ,"Corena S3 R 68_1*209L_A1W8"          ,"02"          ,"2"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"4"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"1"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001D7783002VSHA1W8" ,"0.0133747"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"ZK"             ,"APME"           ,""                ,"185"          ,"I317"          ,"44590.36"    ,"2"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-17"      ,"Yes"      ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I411"     ,"SHELLLUBES2802227105"     ,"LOC~I411~ITEM~550045421~SUP~I317~REF~SHELLLUBES2802227105"
"550045508" ,""           ,"GREENVOLUME"  ,"Tellus S2 VX 46_1*55ugl_A1WJ"        ,"02"          ,"1"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"2"                 ,"0"         ,"0"             ,"192"           ,"4"                  ,"4"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001F8433002VJ3A1WJ" ,"1"              ,"X1"             ,"X"              ,"1"              ,"NA Region"      ,""               ,"ZE"             ,"NA"             ,""                ,"185"          ,"U002"          ,"356.09"      ,"192"                ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-02"      ,"NA"       ,"Yes"      ,"false"   ,"5"            ,"BUFFER" ,"U859 WHSE"          ,"TITAN WHSE"       ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"U859"     ,"SHELLLUBES2802227161"     ,"LOC~U859~ITEM~550045508~SUP~U002~REF~SHELLLUBES2802227161"
"550045509" ,""           ,"YELLOWVOLUME" ,"Tellus S2 VX 32_1*55ugl_A1WJ"        ,"02"          ,"1"         ,"2022-02-28"    ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"2"                 ,"0"         ,"0"             ,"72"            ,"4"                  ,"4"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001F8432002VJ3A1WJ" ,"1"              ,"X1"             ,"X"              ,"1"              ,"NA Region"      ,""               ,"ZL"             ,"NA"             ,""                ,"185"          ,"U002"          ,"333.73"      ,"1"                  ,""            ,"0"          ,"-144"              ,"true"           ,"2022-03-02"      ,"NA"       ,"Yes"      ,"false"   ,"5"            ,"BUFFER" ,"TOTAL WHSE"         ,"HRDC WHSE"        ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"U022"     ,"SHELLLUBES2802227163-11"  ,"LOC~U022~ITEM~550045509~SUP~U002~REF~SHELLLUBES2802227163-11"
"550045610" ,""           ,"REDVOLUME"    ,"Tellus S2 VX 100_1*209L_A1W8"        ,"02"          ,"2"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"5"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"1"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001F8436002VSHA1W8" ,"0.0133747"      ,"X2"             ,"X"              ,"1"              ,""               ,""               ,"ZC"             ,"APME"           ,""                ,"185"          ,"I480"          ,"39142.68"    ,"2"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-08"      ,"Yes"      ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I477"     ,"SHELLLUBES2802227239"     ,"LOC~I477~ITEM~550045610~SUP~I480~REF~SHELLLUBES2802227239"
"550041371" ,""           ,"REDVOLUME"    ,"Spirax S3 ATF MD3_1*209L_A1W8"       ,"02"          ,"2"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"4"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"1"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001D8298002VSHA1W8" ,"0.0133747"      ,"X2"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"I317"          ,"40884.78"    ,"2"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-04"      ,"No"       ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I324"     ,"SHELLLUBES2802225326"     ,"LOC~I324~ITEM~550041371~SUP~I317~REF~SHELLLUBES2802225326"
"550041500" ,""           ,"REDVOLUME"    ,"Omala S2 GX 320_1*209L_A227"         ,"02"          ,"2"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"5"                 ,"0"         ,"0"             ,"32"            ,"1"                  ,"4"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001F1179002VSHA227" ,"0.0000686"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"TB"             ,"APME"           ,""                ,"185"          ,"I008"          ,"510.86"      ,"192"                ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-07"      ,"NA"       ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I009"     ,"SHELLLUBES2802225414"     ,"LOC~I009~ITEM~550041500~SUP~I008~REF~SHELLLUBES2802225414"
"550041500" ,""           ,"REDVOLUME"    ,"Omala S2 GX 320_1*209L_A227"         ,"02"          ,"3"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"4"                 ,"0"         ,"0"             ,"32"            ,"1"                  ,"4"             ,"2020-09-28" ,"2999-01-01" ,"EA"  ,"001F1179002VSHA227" ,"0.0000686"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"I008"          ,"766.29"      ,"256"                ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-04"      ,"NA"       ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I087"     ,"SHELLLUBES2802225415"     ,"LOC~I087~ITEM~550041500~SUP~I008~REF~SHELLLUBES2802225415"
